added,collx_id,category,number,name,team,year,brand,set,flags,condition,market_value,notes,front_image,back_image
2/1/2024,327443034,Basketball,117,Scottie Pippen,Chicago Bulls,1994,,1994-95 SkyBox E-Motion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443034-front.jpg,
2/1/2024,327443318,Basketball,HS4,Scottie Pippen,Chicago Bulls,1993,,1993-94 Hoops - Scoops Fifth Anniversary Gold,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443318-front.jpg,
2/1/2024,327443251,Basketball,HS4,Scottie Pippen,Chicago Bulls,1993,,1993-94 Hoops - Scoops Fifth Anniversary Gold,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443251-front.jpg,
2/1/2024,327441041,Basketball,13,Scottie Pippen,Chicago Bulls,1994,,1994-95 SkyBox E-Motion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327441041-front.jpg,
3/30/2024,365828150,Basketball,31,Scottie Pippen,Chicago Bulls,1994,,1994-95 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365828150-front.jpg,
3/30/2024,365714467,Basketball,9,Scottie Pippen,Chicago Bulls,1990,,1990-91 Hoops,SP,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365714467-front.jpg,
1/27/2024,323663334,Baseball,SIS-17,Sean Doolittle,Washington Nationals,2021,Topps,2021 Topps - Stars in Service,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323663334-front.jpg,
3/30/2024,365758545,Basketball,TT5,Sean Elliott,San Antonio Spurs,1996,,1996-97 SkyBox Premium - Triple Threats,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365758545-front.jpg,
8/14/2022,22862084,Football,16,Sean McKeon,Michigan Wolverines,2020,Donruss,2020 Panini Chronicles Draft Picks - Donruss Optic Rated Rookies Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22862084-1660510491-front.jpg,
8/14/2022,22862124,Football,15,Sean McKeon,Michigan Wolverines,2020,Donruss,2020 Panini Chronicles Draft Picks - Donruss Rated Rookies Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22862124-1660510499-front.jpg,
1/25/2024,322489808,Baseball,ROYF-SM,Sean Murphy,Oakland Athletics,2020,Bowman,2020 Bowman - Chrome Rookie of the Year Favorites Mojo Refractor,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322489808-front.jpg,
2/11/2024,334896932,Baseball,NNO,Seattle Mariners,Seattle Mariners,1991,Fleer,1991 Fleer - Team Logo Stickers,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-334896932-front.jpg,
1/31/2024,326858966,Football,480,Sebastian Williams,Ole Miss Rebels,1991,,1991 Hoby Stars of the SEC,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326858966-front.jpg,
8/12/2022,22089435,Football,119,Selucio Sanford,Scottish Claymores,2000,Topps,2000 Topps,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22089435-1660278728-front.jpg,
1/28/2024,325174458,Basketball,32,Shai Gilgeous-Alexan,Oklahoma City Thunder,2020,Panini,2020-21 Panini Revolution,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325174458-front.jpg,
1/27/2024,323708204,Baseball,86B-37,Shane Bieber,Cleveland Indians,2021,Topps,2021 Topps - 1986 Topps Baseball 35th Anniversary (Series 1),,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323708204-front.jpg,
1/27/2024,323708099,Baseball,86B-37,Shane Bieber,Cleveland Indians,2021,Topps,2021 Topps - 1986 Topps Baseball 35th Anniversary (Series 1),,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323708099-front.jpg,
1/27/2024,323703305,Baseball,72,Shane Bieber,Cleveland Indians,2021,Topps,2021 Topps - Rainbow Foil,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323703305-front.jpg,
1/27/2024,323726516,Baseball,DDK-TB,Shane McClanahan,Tampa Bay Rays,2021,Panini,2021 Panini Diamond Kings - Debut Diamond Kings,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323726516-front.jpg,
8/12/2022,22103414,Football,158,Shannon Sharpe,Baltimore Ravens,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22103414-1660282876-front.jpg,
2/1/2024,327431388,Basketball,331,Shaquille O'Neal,Orlando Magic,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327431388-front.jpg,
2/1/2024,327431000,Basketball,331,Shaquille O'Neal,Orlando Magic,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327431000-front.jpg,
2/1/2024,327430886,Basketball,331,Shaquille O'Neal,Orlando Magic,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327430886-front.jpg,
2/1/2024,327432080,Basketball,70,Shaquille O'Neal,Orlando Magic,1994,,1994-95 SkyBox E-Motion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327432080-front.jpg,
3/31/2024,365995548,Basketball,368,Shaquille O'Neal,Los Angeles Lakers,1997,,1997-98 Collector's Choice,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365995548-front.jpg,
2/1/2024,327432030,Basketball,115,Shaquille O'Neal,Orlando Magic,1994,,1994-95 SkyBox E-Motion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327432030-front.jpg,
3/30/2024,365806752,Basketball,53,Shareef Abdur-Rahim,Vancouver Grizzlies,1997,,1997-98 SkyBox Z-Force,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365806752-front.jpg,
3/30/2024,365818635,Basketball,73,Shawn Bradley,Philadelphia 76ers,1994,,1994-95 SkyBox E-Motion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365818635-front.jpg,
3/30/2024,365762155,Basketball,31,Shawn Bradley,Dallas Mavericks,1997,,1997-98 Collector's Choice,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365762155-front.jpg,
3/30/2024,365784420,Basketball,NNO,Shawn Bradley,Philadelphia 76ers,1994,,1994 NBA Jam Session,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365784420-front.jpg,
2/1/2024,327431886,Basketball,P-292,Shawn Kemp,Seattle SuperSonics,1996,,1996-97 Ultra - Platinum Medallion,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327431886-front.jpg,
2/1/2024,327443406,Basketball,55SL,Shawn Kemp,Seattle SuperSonics,1993,Topps,1993 Kenner/Topps Starting Lineup Cards,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443406-front.jpg,
3/30/2024,365795649,Basketball,240b,Shawn Kemp,Seattle SuperSonics,1992,Upper Deck,1992-93 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365795649-front.jpg,
3/30/2024,365830246,Basketball,155,Shawn Kemp,Seattle SuperSonics,1994,,1994-95 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365830246-front.jpg,
2/1/2024,327443472,Basketball,155,Shawn Kemp,Seattle SuperSonics,1994,,1994-95 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443472-front.jpg,
2/1/2024,327446136,Basketball,233,Shawn Kemp,Seattle SuperSonics,1993,Fleer,1993-94 Fleer,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327446136-front.jpg,
3/30/2024,365825282,Basketball,177,Shawn Kemp,Seattle SuperSonics,1994,,1994-95 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365825282-front.jpg,
3/30/2024,365643970,Basketball,337,Shawn Kemp,Seattle SuperSonics,1993,,1993-94 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365643970-front.jpg,
2/1/2024,327446115,Basketball,136,Shawn Kemp,Seattle SuperSonics,1992,Topps,1992-93 Topps Archives,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327446115-front.jpg,
3/30/2024,365644418,Basketball,202,Shawn Kemp,Seattle SuperSonics,1993,Topps,1993-94 Topps - Gold,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365644418-front.jpg,
2/1/2024,327439598,Basketball,HS25,Shawn Kemp,Seattle SuperSonics,1993,,1993-94 Hoops - Scoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327439598-front.jpg,
2/1/2024,327443510,Basketball,296,Shawn Kemp,Seattle SuperSonics,1993,Topps,1993-94 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327443510-front.jpg,
3/30/2024,365644126,Basketball,441,Shawn Kemp,Seattle SuperSonics,1992,Upper Deck,1992-93 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365644126-front.jpg,
3/30/2024,365717368,Basketball,199,Shawn Kemp,Seattle SuperSonics,1993,Fleer,1993-94 Fleer,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365717368-front.jpg,
3/30/2024,365643147,Basketball,199,Shawn Kemp,Seattle SuperSonics,1993,Fleer,1993-94 Fleer,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365643147-front.jpg,
3/31/2024,366024484,Baseball,507,Shea Hillenbrand,Los Angeles Angels,2007,Topps,2007 Topps - Red Back,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366024484-front.jpg,
1/25/2024,322468511,Baseball,37,Sherten Apostel,Texas Rangers,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322468511-front.jpg,
8/12/2022,22141884,Baseball,6,Shin-Soo Choo,Texas Rangers,2020,Prizm,2020 Panini Prizm - White Wave Prizm,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22141884-1660308331-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22141884-1660308331-back.jpg
3/30/2024,365882583,Baseball,117,Shogo Akiyama,Cincinnati Reds,2020,Topps,2020 Topps Archives,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365882583-front.jpg,
1/27/2024,323705911,Baseball,86B-22,Shohei Ohtani,Los Angeles Angels,2021,Topps,2021 Topps - 1986 Topps Baseball 35th Anniversary (Series 1),,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323705911-front.jpg,
1/17/2024,316201079,Baseball,NG-8,Shohei Ohtani,Los Angeles Angels,2020,Panini,2020 Panini Prizm - Numbers Game,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316201079-front.jpg,
2/1/2024,327416325,Baseball,26,Shohei Ohtani,Los Angeles Angels,2020,Bowman,2020 Bowman,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327416325-front.jpg,
1/27/2024,323728191,Baseball,T52-43,Shohei Ohtani,Los Angeles Angels,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323728191-front.jpg,
2/1/2024,327439695,Basketball,161,Show ,Gran Canaria,2008,Panini,2008-09 Panini ACB,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327439695-front.jpg,
8/12/2022,22094614,Football,188,Simeon Rice,Arizona Cardinals,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22094614-1660280092-front.jpg,
1/27/2024,323727500,Baseball,T52-47,Sonny Gray,Cincinnati Reds,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323727500-front.jpg,
8/12/2022,22135638,Football,137,Sony Michel,New England Patriots,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22135638-1660304127-front.jpg,
8/14/2022,22866073,Football,89,Sony Michel,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22866073-1660511322-front.jpg,
8/12/2022,22061055,Football,89,Sony Michel,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22061055-1660271950-front.jpg,
3/30/2024,365834804,Basketball,10,Spencer Hawes,Sacramento Kings,2007,Topps,2007-08 Topps: Rookie Set,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365834804-front.jpg,
3/30/2024,365757076,Basketball,10,Spencer Hawes,Sacramento Kings,2007,Topps,2007-08 Topps: Rookie Set,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365757076-front.jpg,
8/14/2022,22900616,Baseball,59,Spencer Howard,Philadelphia Phillies,2021,Panini,2021 Panini Diamond Kings,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22900616-1660518701-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22900616-1660518701-back.jpg
3/31/2024,365985804,Baseball,66,Spencer Howard,Philadelphia Phillies,2021,Prizm,2021 Panini Prizm - Purple Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365985804-front.jpg,
8/6/2022,20455604,Baseball,66,Spencer Howard,Philadelphia Phillies,2021,Prizm,2021 Panini Prizm - Purple Prizm,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20455604-1659801918-front.jpg,
8/13/2022,22464446,Baseball,BP-96,Spencer Torkelson,Detroit Tigers,2021,Bowman,2021 Bowman - Prospects,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22464446-1660405618-front.jpg,
8/6/2022,20484179,Baseball,BP-96,Spencer Torkelson,Detroit Tigers,2021,Bowman,2021 Bowman - Prospects,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20484179-1659808274-front.jpg,
3/30/2024,365825455,Basketball,146,Spud Webb,Sacramento Kings,1994,,1994-95 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365825455-front.jpg,
2/11/2024,334904402,Baseball,NNO,St. Louis Cardinals,St. Louis Cardinals,1989,Fleer,1989 Fleer - Team Stickers,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-334904402-front.jpg,
3/30/2024,365770381,Basketball,174,Stacey King,Minnesota Timberwolves,1994,,1994-95 Stadium Club - 1st Day Issue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365770381-front.jpg,
3/30/2024,365916499,Baseball,LOB-16,Stan Musial,St. Louis Cardinals,2021,Topps,2021 Topps Opening Day - Legends of Baseball,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365916499-front.jpg,
4/4/2024,369149496,Baseball,223,Stan Musial,St. Louis Cardinals,2022,Donruss,2022 Donruss - Liberty,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369149496-front.jpg,
1/27/2024,323676823,Baseball,GS-2,Stan Musial,St. Louis Cardinals,2012,Topps,2012 Topps - Gold Standard,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323676823-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-323676823-back.jpg
3/31/2024,366022687,Baseball,665,Stan Musial,St. Louis Cardinals,1988,Topps,1988 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366022687-front.jpg,
1/31/2024,326854256,Football,491,Stanley Morgan,New England Patriots,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326854256-front.jpg,
8/12/2022,22107431,Football,491,Stanley Morgan,New England Patriots,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22107431-1660284484-front.jpg,
3/31/2024,366039586,Football,DH-13,Stefon Diggs,Buffalo Bills,2021,Panini,2021 Panini Certified - Dark Horses,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366039586-front.jpg,
4/4/2024,369113617,Football,242,Stefon Diggs,Buffalo Bills,2020,Select,2020 Panini Select,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369113617-front.jpg,
4/4/2024,369160031,Football,21,Stefon Diggs,Buffalo Bills,2021,Score,2021 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369160031-front.jpg,
1/17/2024,315994938,Football,CS-13,Stefon Diggs,Buffalo Bills,2021,Panini,2021 Panini Certified - Certified Stars,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315994938-front.jpg,
3/31/2024,366042460,Football,GT-14,Stefon Diggs,Buffalo Bills,2021,Panini,2021 Panini Certified - Gold Team,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366042460-front.jpg,
1/17/2024,316034554,Football,PLT-SDI,Stefon Diggs,Minnesota Vikings,2021,Panini,2021 Panini Contenders - Playoff Tickets,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316034554-front.jpg,
2/3/2024,328513874,Basketball,57,Stephen Curry,Golden State Warriors,2020,Select,2020-21 Panini Select - Blue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-328513874-front.jpg,
1/27/2024,323719288,Baseball,TC52-41,Stephen Strasburg,Washington Nationals,2021,Topps,2021 Topps - 1952 Topps Redux Chrome,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323719288-front.jpg,
1/27/2024,323729733,Baseball,T52-41,Stephen Strasburg,Washington Nationals,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323729733-front.jpg,
1/27/2024,323728699,Baseball,T52-41,Stephen Strasburg,Washington Nationals,2021,Topps,2021 Topps - 1952 Topps Redux,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323728699-front.jpg,
4/4/2024,369082955,Baseball,25M-S5,Stephen Strasburg,Washington Nationals,2020,Panini,2020 Panini Select - 25-Man,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369082955-front.jpg,
2/1/2024,327454473,Basketball,272,Stephon Marbury,Minnesota Timberwolves,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327454473-front.jpg,
4/4/2024,369156160,Football,36,Sterling Sharpe,Green Bay Packers,1991,,1991 Pro Set Platinum,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369156160-front.jpg,
1/25/2024,322369504,Baseball,305,Steve Carlton,Philadelphia Phillies,1985,Donruss,1985 Donruss,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322369504-front.jpg,https://storage.googleapis.com/collx-user-cards/232360-322369504-back.jpg
8/12/2022,22150617,Baseball,305,Steve Carlton,Philadelphia Phillies,1985,Donruss,1985 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22150617-1660312263-front.jpg,
1/31/2024,326856436,Football,239,Steve Foley,Denver Broncos,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326856436-front.jpg,
8/12/2022,22109376,Football,239,Steve Foley,Denver Broncos,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22109376-1660285534-front.jpg,
3/30/2024,365849584,Basketball,215,Steve Kerr,Chicago Bulls,1994,,1994-95 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365849584-front.jpg,
3/30/2024,365817091,Basketball,75,Steve Kerr,Cleveland Cavaliers,1990,,1990-91 Hoops,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365817091-front.jpg,
8/8/2022,20926030,Hockey,RB3,Steve Mason,Columbus Blue Jackets,2009,,2009-10 O-Pee-Chee - Record-Breakers,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20926030-1659925104-front.jpg,
8/12/2022,22098231,Football,237,Steve McNair,Tennessee Titans,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22098231-1660281176-front.jpg,
2/1/2024,327454824,Basketball,273,Steve Nash,Phoenix Suns,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327454824-front.jpg,
8/12/2022,22155379,Baseball,191,Steve Nicosia,San Francisco Giants,1985,Topps,1985 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22155379-1660314246-front.jpg,
